transaction_id,timestamp,source_account,destination_account,amount,transaction_type,location_id,latitude,longitude,case_id,fraud_type,operation_state,device_fingerprint
TXN-006519,2026-08-22T15:42:05Z,VICTIM-7308,COLL-7312,65867.97,transfer,zone_b,22.5993,88.3313,TRAIN-0585,fake_payment_gateway,collection,fp_a3ed05fdd1
TXN-006520,2026-08-22T15:45:52Z,VICTIM-7309,COLL-7312,129836.13,transfer,zone_b,22.6091,88.4126,TRAIN-0585,fake_payment_gateway,collection,fp_2ca728bd14
TXN-006521,2026-08-22T15:47:37Z,VICTIM-7310,COLL-7312,111006.42,transfer,zone_b,22.5353,88.3864,TRAIN-0585,fake_payment_gateway,collection,fp_5378fdfb0d
TXN-006522,2026-08-22T15:50:31Z,VICTIM-7311,COLL-7312,146430.48,transfer,zone_b,22.5307,88.3696,TRAIN-0585,fake_payment_gateway,collection,fp_f4808ed2b3
TXN-006523,2026-08-22T15:51:34Z,COLL-7312,MULE1-7313,157100.19,transfer,zone_b,22.6083,88.3812,TRAIN-0585,fake_payment_gateway,distribution,fp_1bbc95bc57
TXN-006524,2026-08-22T15:52:37Z,COLL-7312,MULE1-7314,227543.52,transfer,zone_b,22.5732,88.4124,TRAIN-0585,fake_payment_gateway,distribution,fp_1bbc95bc57
TXN-006525,2026-08-22T15:53:40Z,COLL-7312,MULE1-7315,452001.09,transfer,zone_c,19.0921,72.8839,TRAIN-0585,fake_payment_gateway,distribution,fp_1bbc95bc57
TXN-006526,2026-08-22T15:55:45Z,MULE1-7313,MULE2-7316,157100.19,transfer,zone_c,19.097,72.8371,TRAIN-0585,fake_payment_gateway,layering,fp_8c2034dca4
TXN-006527,2026-08-22T15:58:05Z,MULE1-7314,MULE2-7317,227543.52,transfer,zone_c,19.0727,72.9072,TRAIN-0585,fake_payment_gateway,layering,fp_e4189eb840
TXN-006528,2026-08-22T16:02:39Z,MULE1-7315,MULE2-7318,452001.09,transfer,zone_c,19.0898,72.8701,TRAIN-0585,fake_payment_gateway,layering,fp_1b8a0977ed
TXN-006529,2026-08-22T15:24:51Z,VICTIM-7319,COLL-7327,107523.32,transfer,zone_a,28.6272,77.1788,TRAIN-0586,fake_payment_gateway,collection,fp_5888050f38
TXN-006530,2026-08-22T15:25:46Z,VICTIM-7320,COLL-7327,65823.46,transfer,zone_c,19.0415,72.8528,TRAIN-0586,fake_payment_gateway,collection,fp_bdcae1511c
TXN-006531,2026-08-22T15:28:41Z,VICTIM-7321,COLL-7327,293381.55,transfer,zone_c,19.1105,72.8725,TRAIN-0586,fake_payment_gateway,collection,fp_8862aa9a5c
TXN-006532,2026-08-22T15:31:29Z,VICTIM-7322,COLL-7327,152487.33,transfer,zone_a,28.6091,77.1688,TRAIN-0586,fake_payment_gateway,collection,fp_26121aac51
TXN-006533,2026-08-22T15:34:24Z,VICTIM-7323,COLL-7327,24282.03,transfer,zone_c,19.1073,72.9105,TRAIN-0586,fake_payment_gateway,collection,fp_aeda06e4e5
TXN-006534,2026-08-22T15:36:31Z,VICTIM-7324,COLL-7327,60179.45,transfer,zone_c,19.0629,72.8778,TRAIN-0586,fake_payment_gateway,collection,fp_513e026c64
TXN-006535,2026-08-22T15:41:15Z,VICTIM-7325,COLL-7327,202566.1,transfer,zone_c,19.0716,72.8344,TRAIN-0586,fake_payment_gateway,collection,fp_47b2e4b2d0
TXN-006536,2026-08-22T15:44:38Z,VICTIM-7326,COLL-7327,90643.01,transfer,zone_a,28.5791,77.2439,TRAIN-0586,fake_payment_gateway,collection,fp_ed4e08adef
TXN-006537,2026-08-22T11:25:43Z,VICTIM-7328,COLL-7333,273011.11,transfer,zone_a,28.6496,77.203,TRAIN-0587,fake_payment_gateway,collection,fp_b6c429d157
TXN-006538,2026-08-22T11:28:40Z,VICTIM-7329,COLL-7333,31412.73,transfer,zone_c,19.0768,72.9272,TRAIN-0587,fake_payment_gateway,collection,fp_1f1564b9d6
TXN-006539,2026-08-22T11:29:48Z,VICTIM-7330,COLL-7333,45033.14,transfer,zone_a,28.5748,77.2157,TRAIN-0587,fake_payment_gateway,collection,fp_063f24fff9
TXN-006540,2026-08-22T11:32:35Z,VICTIM-7331,COLL-7333,180259.39,transfer,zone_a,28.6347,77.2154,TRAIN-0587,fake_payment_gateway,collection,fp_d38e6748be
TXN-006541,2026-08-22T11:32:47Z,VICTIM-7332,COLL-7333,138098.0,transfer,zone_c,19.0823,72.8839,TRAIN-0587,fake_payment_gateway,collection,fp_e8eb97b5bc
TXN-006542,2026-08-22T22:37:46Z,VICTIM-7334,COLL-7343,32279.02,transfer,zone_c,19.0854,72.8997,TRAIN-0588,fake_payment_gateway,collection,fp_c278aee24f
TXN-006543,2026-08-22T22:41:33Z,VICTIM-7335,COLL-7343,265609.08,transfer,zone_c,19.0402,72.8485,TRAIN-0588,fake_payment_gateway,collection,fp_8a11f960fa
TXN-006544,2026-08-22T22:44:39Z,VICTIM-7336,COLL-7343,276381.52,transfer,zone_c,19.0644,72.8292,TRAIN-0588,fake_payment_gateway,collection,fp_07253bc58d
TXN-006545,2026-08-22T22:45:38Z,VICTIM-7337,COLL-7343,165456.17,transfer,zone_c,19.0347,72.8914,TRAIN-0588,fake_payment_gateway,collection,fp_371630472b
TXN-006546,2026-08-22T22:45:53Z,VICTIM-7338,COLL-7343,136709.52,transfer,zone_c,19.0643,72.8839,TRAIN-0588,fake_payment_gateway,collection,fp_1c493c8396
TXN-006547,2026-08-22T22:48:40Z,VICTIM-7339,COLL-7343,191346.84,transfer,zone_c,19.067,72.8982,TRAIN-0588,fake_payment_gateway,collection,fp_f1f8c20c25
TXN-006548,2026-08-22T22:52:52Z,VICTIM-7340,COLL-7343,14772.17,transfer,zone_c,19.1255,72.8715,TRAIN-0588,fake_payment_gateway,collection,fp_3d3ca4deea
TXN-006549,2026-08-22T22:52:52Z,VICTIM-7341,COLL-7343,223672.28,transfer,zone_c,19.0289,72.9135,TRAIN-0588,fake_payment_gateway,collection,fp_299bb93457
TXN-006550,2026-08-22T22:54:46Z,VICTIM-7342,COLL-7343,265661.47,transfer,zone_c,19.0811,72.8826,TRAIN-0588,fake_payment_gateway,collection,fp_2b8dbbc858
TXN-006551,2026-08-22T14:30:00Z,VICTIM-7344,COLL-7349,67808.91,transfer,zone_b,22.5867,88.3718,TRAIN-0589,fake_payment_gateway,collection,fp_7d92d778c9
TXN-006552,2026-08-22T14:30:01Z,VICTIM-7345,COLL-7349,138701.5,transfer,zone_b,22.5632,88.3996,TRAIN-0589,fake_payment_gateway,collection,fp_12b31f890e
TXN-006553,2026-08-22T14:34:12Z,VICTIM-7346,COLL-7349,95619.05,transfer,zone_b,22.6065,88.3986,TRAIN-0589,fake_payment_gateway,collection,fp_e8354e12b8
TXN-006554,2026-08-22T14:37:40Z,VICTIM-7347,COLL-7349,82564.04,transfer,zone_b,22.5704,88.3457,TRAIN-0589,fake_payment_gateway,collection,fp_0cb5d7486c
TXN-006555,2026-08-22T14:41:00Z,VICTIM-7348,COLL-7349,74898.75,transfer,zone_b,22.5427,88.3383,TRAIN-0589,fake_payment_gateway,collection,fp_6a5432e9f1
TXN-006556,2026-08-22T14:56:34Z,VICTIM-7350,COLL-7360,218417.71,transfer,zone_c,19.0576,72.9261,TRAIN-0590,fake_payment_gateway,collection,fp_613b0c6345
TXN-006557,2026-08-22T15:00:54Z,VICTIM-7351,COLL-7360,24522.69,transfer,zone_c,19.0946,72.8841,TRAIN-0590,fake_payment_gateway,collection,fp_a385917027
TXN-006558,2026-08-22T15:05:18Z,VICTIM-7352,COLL-7360,112598.18,transfer,zone_c,19.0566,72.9126,TRAIN-0590,fake_payment_gateway,collection,fp_bd7917cd3c
TXN-006559,2026-08-22T15:07:48Z,VICTIM-7353,COLL-7360,290750.85,transfer,zone_a,28.5761,77.1905,TRAIN-0590,fake_payment_gateway,collection,fp_04b4bc48e4
TXN-006560,2026-08-22T15:11:47Z,VICTIM-7354,COLL-7360,134338.96,transfer,zone_c,19.0301,72.8347,TRAIN-0590,fake_payment_gateway,collection,fp_747e2938a1
TXN-006561,2026-08-22T15:16:43Z,VICTIM-7355,COLL-7360,46108.47,transfer,zone_c,19.1226,72.9202,TRAIN-0590,fake_payment_gateway,collection,fp_1e0515bed5
TXN-006562,2026-08-22T15:20:33Z,VICTIM-7356,COLL-7360,256452.12,transfer,zone_c,19.0779,72.9215,TRAIN-0590,fake_payment_gateway,collection,fp_93429d792c
TXN-006563,2026-08-22T15:22:44Z,VICTIM-7357,COLL-7360,105849.6,transfer,zone_a,28.608,77.2348,TRAIN-0590,fake_payment_gateway,collection,fp_ad000f62d6
TXN-006564,2026-08-22T15:24:42Z,VICTIM-7358,COLL-7360,294495.93,transfer,zone_a,28.6367,77.1873,TRAIN-0590,fake_payment_gateway,collection,fp_d45b2e4b62
TXN-006565,2026-08-22T15:28:07Z,VICTIM-7359,COLL-7360,49613.54,transfer,zone_c,19.108,72.8913,TRAIN-0590,fake_payment_gateway,collection,fp_de2e4d95df
TXN-006566,2026-08-22T13:40:34Z,VICTIM-7361,COLL-7367,41671.05,transfer,zone_c,19.0347,72.918,TRAIN-0591,fake_payment_gateway,collection,fp_bee7292bf7
TXN-006567,2026-08-22T13:40:55Z,VICTIM-7362,COLL-7367,288126.46,transfer,zone_c,19.1016,72.8878,TRAIN-0591,fake_payment_gateway,collection,fp_702c5c4d9e
TXN-006568,2026-08-22T13:41:02Z,VICTIM-7363,COLL-7367,111544.31,transfer,zone_a,28.5805,77.2167,TRAIN-0591,fake_payment_gateway,collection,fp_54591a3130
TXN-006569,2026-08-22T13:41:34Z,VICTIM-7364,COLL-7367,46497.27,transfer,zone_c,19.0574,72.8725,TRAIN-0591,fake_payment_gateway,collection,fp_cf1c35e3aa
TXN-006570,2026-08-22T13:41:52Z,VICTIM-7365,COLL-7367,201485.67,transfer,zone_c,19.102,72.8417,TRAIN-0591,fake_payment_gateway,collection,fp_aca8640a70
TXN-006571,2026-08-22T13:46:37Z,VICTIM-7366,COLL-7367,194846.31,transfer,zone_a,28.6318,77.2577,TRAIN-0591,fake_payment_gateway,collection,fp_46575c8231
TXN-006572,2026-08-22T16:17:33Z,VICTIM-7368,COLL-7372,236518.9,transfer,zone_b,22.5513,88.3808,TRAIN-0592,fake_payment_gateway,collection,fp_93fef0f868
TXN-006573,2026-08-22T16:19:12Z,VICTIM-7369,COLL-7372,251119.96,transfer,zone_c,19.0788,72.8788,TRAIN-0592,fake_payment_gateway,collection,fp_80cf6d0540
TXN-006574,2026-08-22T16:22:40Z,VICTIM-7370,COLL-7372,14841.59,transfer,zone_c,19.0421,72.9033,TRAIN-0592,fake_payment_gateway,collection,fp_755725e488
TXN-006575,2026-08-22T16:24:24Z,VICTIM-7371,COLL-7372,71611.21,transfer,zone_b,22.5932,88.3319,TRAIN-0592,fake_payment_gateway,collection,fp_c160405ae3
TXN-006576,2026-08-22T16:26:45Z,COLL-7372,MULE1-7373,107365.67,transfer,zone_b,22.5343,88.3362,TRAIN-0592,fake_payment_gateway,distribution,fp_4d9221f394
TXN-006577,2026-08-22T16:29:06Z,COLL-7372,MULE1-7374,96444.54,transfer,zone_c,19.0338,72.8747,TRAIN-0592,fake_payment_gateway,distribution,fp_4d9221f394
TXN-006578,2026-08-22T16:31:27Z,COLL-7372,MULE1-7375,72952.67,transfer,zone_b,22.5282,88.3577,TRAIN-0592,fake_payment_gateway,distribution,fp_4d9221f394
TXN-006579,2026-08-22T16:33:48Z,COLL-7372,MULE1-7376,90017.87,transfer,zone_b,22.5632,88.3591,TRAIN-0592,fake_payment_gateway,distribution,fp_4d9221f394
TXN-006580,2026-08-22T16:36:09Z,COLL-7372,MULE1-7377,207310.92,transfer,zone_c,19.0853,72.9265,TRAIN-0592,fake_payment_gateway,distribution,fp_a41a003a87
TXN-006581,2026-08-22T16:41:02Z,MULE1-7373,MULE2-7378,33151.42,transfer,zone_c,19.0319,72.8433,TRAIN-0592,fake_payment_gateway,layering,fp_5c9f32045f
TXN-006582,2026-08-22T16:49:36Z,MULE1-7373,MULE2-7379,34657.38,transfer,zone_c,19.058,72.8715,TRAIN-0592,fake_payment_gateway,layering,fp_5c9f32045f
TXN-006583,2026-08-22T16:51:10Z,MULE1-7373,MULE2-7380,39556.87,transfer,zone_c,19.0618,72.8901,TRAIN-0592,fake_payment_gateway,layering,fp_39c863b2a1
TXN-006584,2026-08-22T16:52:23Z,MULE1-7374,MULE2-7381,96444.54,transfer,zone_c,19.0469,72.829,TRAIN-0592,fake_payment_gateway,layering,fp_7298b7d3fd
TXN-006585,2026-08-22T16:56:16Z,MULE1-7375,MULE2-7382,36599.01,transfer,zone_c,19.0526,72.8874,TRAIN-0592,fake_payment_gateway,layering,fp_ee3f8cc542
TXN-006586,2026-08-22T17:00:15Z,MULE1-7375,MULE2-7383,36353.66,transfer,zone_c,19.0638,72.8619,TRAIN-0592,fake_payment_gateway,layering,fp_ee3f8cc542
TXN-006587,2026-08-22T17:06:03Z,MULE1-7376,MULE2-7384,25550.29,transfer,zone_c,19.0836,72.8691,TRAIN-0592,fake_payment_gateway,layering,fp_5a98766108
TXN-006588,2026-08-22T17:11:27Z,MULE1-7376,MULE2-7385,64467.58,transfer,zone_c,19.0958,72.8372,TRAIN-0592,fake_payment_gateway,layering,fp_5a98766108
TXN-006589,2026-08-22T17:15:28Z,MULE1-7377,MULE2-7386,70058.07,transfer,zone_c,19.0615,72.8996,TRAIN-0592,fake_payment_gateway,layering,fp_3b4a6e341a
TXN-006590,2026-08-22T17:21:32Z,MULE1-7377,MULE2-7387,63106.12,transfer,zone_c,19.0938,72.9226,TRAIN-0592,fake_payment_gateway,layering,fp_3b4a6e341a
TXN-006591,2026-08-22T17:31:22Z,MULE1-7377,MULE2-7388,74146.73,transfer,zone_c,19.0792,72.926,TRAIN-0592,fake_payment_gateway,layering,fp_3b4a6e341a
TXN-006592,2026-08-22T09:23:55Z,VICTIM-7389,COLL-7393,247491.03,transfer,zone_b,22.5513,88.3559,TRAIN-0593,fake_payment_gateway,collection,fp_d2f2bc9c73
TXN-006593,2026-08-22T09:24:13Z,VICTIM-7390,COLL-7393,101255.55,transfer,zone_b,22.5286,88.3553,TRAIN-0593,fake_payment_gateway,collection,fp_e38a382e0e
TXN-006594,2026-08-22T09:28:45Z,VICTIM-7391,COLL-7393,135506.38,transfer,zone_c,19.1231,72.8822,TRAIN-0593,fake_payment_gateway,collection,fp_a69abe4f8e
TXN-006595,2026-08-22T09:33:03Z,VICTIM-7392,COLL-7393,269014.87,transfer,zone_c,19.1252,72.9136,TRAIN-0593,fake_payment_gateway,collection,fp_02c3a760cf
TXN-006596,2026-08-22T12:51:44Z,VICTIM-7394,COLL-7401,119278.48,transfer,zone_a,28.5693,77.1667,TRAIN-0594,fake_payment_gateway,collection,fp_78ffb82ba9
TXN-006597,2026-08-22T12:54:36Z,VICTIM-7395,COLL-7401,209563.68,transfer,zone_a,28.6492,77.2529,TRAIN-0594,fake_payment_gateway,collection,fp_f5e1998f9d
TXN-006598,2026-08-22T12:55:44Z,VICTIM-7396,COLL-7401,257691.98,transfer,zone_a,28.5831,77.2134,TRAIN-0594,fake_payment_gateway,collection,fp_0785bfe239
TXN-006599,2026-08-22T12:57:27Z,VICTIM-7397,COLL-7401,235453.45,transfer,zone_c,19.1222,72.9272,TRAIN-0594,fake_payment_gateway,collection,fp_6b05c347cc
TXN-006600,2026-08-22T12:58:41Z,VICTIM-7398,COLL-7401,177644.3,transfer,zone_a,28.5728,77.17,TRAIN-0594,fake_payment_gateway,collection,fp_93f88ad234
TXN-006601,2026-08-22T13:03:09Z,VICTIM-7399,COLL-7401,80820.86,transfer,zone_a,28.6412,77.2305,TRAIN-0594,fake_payment_gateway,collection,fp_f882a64ed1
TXN-006602,2026-08-22T13:07:30Z,VICTIM-7400,COLL-7401,190863.72,transfer,zone_a,28.6219,77.2053,TRAIN-0594,fake_payment_gateway,collection,fp_b27d27d6b2
TXN-006603,2026-08-22T13:12:10Z,COLL-7401,MULE1-7402,291725.39,transfer,zone_a,28.5664,77.2275,TRAIN-0594,fake_payment_gateway,distribution,fp_ffb55044fa
TXN-006604,2026-08-22T13:16:50Z,COLL-7401,MULE1-7403,363642.25,transfer,zone_a,28.629,77.1869,TRAIN-0594,fake_payment_gateway,distribution,fp_ffb55044fa
TXN-006605,2026-08-22T13:21:30Z,COLL-7401,MULE1-7404,202091.97,transfer,zone_a,28.6391,77.2285,TRAIN-0594,fake_payment_gateway,distribution,fp_ffb55044fa
TXN-006606,2026-08-22T13:26:10Z,COLL-7401,MULE1-7405,413856.85,transfer,zone_a,28.6166,77.2161,TRAIN-0594,fake_payment_gateway,distribution,fp_ffb55044fa
TXN-006607,2026-08-22T13:19:56Z,VICTIM-7406,COLL-7411,50454.4,transfer,zone_c,19.1128,72.8372,TRAIN-0595,fake_payment_gateway,collection,fp_9899367df8
TXN-006608,2026-08-22T13:24:12Z,VICTIM-7407,COLL-7411,228563.68,transfer,zone_c,19.0535,72.8645,TRAIN-0595,fake_payment_gateway,collection,fp_3faca6ff5a
TXN-006609,2026-08-22T13:24:44Z,VICTIM-7408,COLL-7411,10283.15,transfer,zone_c,19.0578,72.9175,TRAIN-0595,fake_payment_gateway,collection,fp_0e0e0af62d
TXN-006610,2026-08-22T13:26:46Z,VICTIM-7409,COLL-7411,282320.75,transfer,zone_c,19.0521,72.8281,TRAIN-0595,fake_payment_gateway,collection,fp_52748893f8
TXN-006611,2026-08-22T13:28:44Z,VICTIM-7410,COLL-7411,299668.1,transfer,zone_c,19.0662,72.8305,TRAIN-0595,fake_payment_gateway,collection,fp_7431de0e75
TXN-006612,2026-08-22T13:34:54Z,COLL-7411,MULE1-7412,333359.01,transfer,zone_c,19.0568,72.8724,TRAIN-0595,fake_payment_gateway,distribution,fp_1a804164de
TXN-006613,2026-08-22T13:41:04Z,COLL-7411,MULE1-7413,308817.33,transfer,zone_c,19.062,72.8377,TRAIN-0595,fake_payment_gateway,distribution,fp_aa7fa0f82c
TXN-006614,2026-08-22T13:47:14Z,COLL-7411,MULE1-7414,229113.73,transfer,zone_c,19.0914,72.8369,TRAIN-0595,fake_payment_gateway,distribution,fp_aa7fa0f82c
TXN-006615,2026-08-22T13:54:29Z,MULE1-7412,MULE2-7415,333359.01,transfer,zone_c,19.032,72.8695,TRAIN-0595,fake_payment_gateway,layering,fp_94ddf713e5
TXN-006616,2026-08-22T13:59:04Z,MULE1-7413,MULE2-7416,99061.01,transfer,zone_c,19.0558,72.8664,TRAIN-0595,fake_payment_gateway,layering,fp_7dedcb2e87
TXN-006617,2026-08-22T14:09:00Z,MULE1-7413,MULE2-7417,113079.5,transfer,zone_c,19.1084,72.922,TRAIN-0595,fake_payment_gateway,layering,fp_eaca7b13f5
TXN-006618,2026-08-22T14:12:59Z,MULE1-7413,MULE2-7418,96676.82,transfer,zone_c,19.0471,72.8854,TRAIN-0595,fake_payment_gateway,layering,fp_eaca7b13f5
TXN-006619,2026-08-22T14:18:55Z,MULE1-7414,MULE2-7419,138997.99,transfer,zone_c,19.0655,72.921,TRAIN-0595,fake_payment_gateway,layering,fp_af28b7f5ad
TXN-006620,2026-08-22T14:23:33Z,MULE1-7414,MULE2-7420,90115.74,transfer,zone_c,19.0653,72.8355,TRAIN-0595,fake_payment_gateway,layering,fp_3721a3b5df
TXN-006621,2026-08-22T14:24:49Z,MULE2-7415,HUB-7421,333359.01,transfer,zone_c,19.1112,72.8571,TRAIN-0595,fake_payment_gateway,consolidation,fp_6b155b63f3
TXN-006622,2026-08-22T14:27:34Z,MULE2-7416,HUB-7421,99061.01,transfer,zone_c,19.0729,72.9021,TRAIN-0595,fake_payment_gateway,consolidation,fp_6a025bc769
TXN-006623,2026-08-22T14:37:20Z,MULE2-7417,HUB-7421,113079.5,transfer,zone_c,19.1029,72.8513,TRAIN-0595,fake_payment_gateway,consolidation,fp_3602a15a15
TXN-006624,2026-08-22T14:45:14Z,MULE2-7418,HUB-7421,96676.82,transfer,zone_c,19.0572,72.8326,TRAIN-0595,fake_payment_gateway,consolidation,fp_4ffe0362c6
TXN-006625,2026-08-22T14:54:45Z,MULE2-7419,HUB-7421,138997.99,transfer,zone_c,19.0541,72.8358,TRAIN-0595,fake_payment_gateway,consolidation,fp_bbd05f47e2
TXN-006626,2026-08-22T15:03:08Z,MULE2-7420,HUB-7421,90115.74,transfer,zone_c,19.1067,72.8517,TRAIN-0595,fake_payment_gateway,consolidation,fp_a9400247ed
TXN-006627,2026-08-22T18:24:52Z,VICTIM-7422,COLL-7431,78111.86,transfer,zone_c,19.0412,72.9172,TRAIN-0596,fake_payment_gateway,collection,fp_90937f0625
TXN-006628,2026-08-22T18:27:52Z,VICTIM-7423,COLL-7431,118850.18,transfer,zone_c,19.1024,72.8381,TRAIN-0596,fake_payment_gateway,collection,fp_a7d788c239
TXN-006629,2026-08-22T18:27:52Z,VICTIM-7424,COLL-7431,61887.87,transfer,zone_c,19.0787,72.8357,TRAIN-0596,fake_payment_gateway,collection,fp_74e72ccc1b
TXN-006630,2026-08-22T18:31:07Z,VICTIM-7425,COLL-7431,228003.92,transfer,zone_c,19.1007,72.9017,TRAIN-0596,fake_payment_gateway,collection,fp_69e0c9e88f
TXN-006631,2026-08-22T18:31:37Z,VICTIM-7426,COLL-7431,51666.42,transfer,zone_c,19.1126,72.9168,TRAIN-0596,fake_payment_gateway,collection,fp_aaeaf9d706
TXN-006632,2026-08-22T18:34:08Z,VICTIM-7427,COLL-7431,89495.25,transfer,zone_c,19.0851,72.8914,TRAIN-0596,fake_payment_gateway,collection,fp_90b7607e0c
TXN-006633,2026-08-22T18:37:54Z,VICTIM-7428,COLL-7431,252754.87,transfer,zone_c,19.0872,72.8613,TRAIN-0596,fake_payment_gateway,collection,fp_1fffb66351
TXN-006634,2026-08-22T18:42:15Z,VICTIM-7429,COLL-7431,98747.85,transfer,zone_c,19.1169,72.8996,TRAIN-0596,fake_payment_gateway,collection,fp_ec26bc23db
TXN-006635,2026-08-22T18:43:23Z,VICTIM-7430,COLL-7431,94130.24,transfer,zone_c,19.0537,72.9241,TRAIN-0596,fake_payment_gateway,collection,fp_3bd8855f68
TXN-006636,2026-08-22T18:48:09Z,COLL-7431,MULE1-7432,202406.01,transfer,zone_c,19.1169,72.8708,TRAIN-0596,fake_payment_gateway,distribution,fp_f0ecc533e2
TXN-006637,2026-08-22T18:52:55Z,COLL-7431,MULE1-7433,225802.46,transfer,zone_c,19.1135,72.9188,TRAIN-0596,fake_payment_gateway,distribution,fp_f0ecc533e2
TXN-006638,2026-08-22T18:57:41Z,COLL-7431,MULE1-7434,237812.31,transfer,zone_c,19.0413,72.8488,TRAIN-0596,fake_payment_gateway,distribution,fp_f0ecc533e2
TXN-006639,2026-08-22T19:02:27Z,COLL-7431,MULE1-7435,186599.95,transfer,zone_c,19.0607,72.902,TRAIN-0596,fake_payment_gateway,distribution,fp_f0ecc533e2
TXN-006640,2026-08-22T19:07:13Z,COLL-7431,MULE1-7436,221027.72,transfer,zone_c,19.0721,72.9077,TRAIN-0596,fake_payment_gateway,distribution,fp_f0ecc533e2
TXN-006641,2026-08-22T15:38:42Z,VICTIM-7437,COLL-7445,253754.73,transfer,zone_b,22.5481,88.3949,TRAIN-0597,fake_payment_gateway,collection,fp_044063dfcc
TXN-006642,2026-08-22T15:40:09Z,VICTIM-7438,COLL-7445,135779.12,transfer,zone_c,19.0553,72.9035,TRAIN-0597,fake_payment_gateway,collection,fp_c4da38668d
TXN-006643,2026-08-22T15:41:40Z,VICTIM-7439,COLL-7445,37342.92,transfer,zone_c,19.0266,72.906,TRAIN-0597,fake_payment_gateway,collection,fp_0727b68368
TXN-006644,2026-08-22T15:45:59Z,VICTIM-7440,COLL-7445,166857.6,transfer,zone_c,19.0617,72.8931,TRAIN-0597,fake_payment_gateway,collection,fp_44db05155a
TXN-006645,2026-08-22T15:46:23Z,VICTIM-7441,COLL-7445,77855.64,transfer,zone_b,22.5365,88.3984,TRAIN-0597,fake_payment_gateway,collection,fp_2c0fc9b076
TXN-006646,2026-08-22T15:49:43Z,VICTIM-7442,COLL-7445,74488.84,transfer,zone_c,19.038,72.9092,TRAIN-0597,fake_payment_gateway,collection,fp_832800b5c9
TXN-006647,2026-08-22T15:53:16Z,VICTIM-7443,COLL-7445,67768.14,transfer,zone_b,22.5392,88.4104,TRAIN-0597,fake_payment_gateway,collection,fp_1e8b70d549
TXN-006648,2026-08-22T15:56:03Z,VICTIM-7444,COLL-7445,45397.06,transfer,zone_c,19.0737,72.8505,TRAIN-0597,fake_payment_gateway,collection,fp_170b2ace1b
TXN-006649,2026-08-22T16:02:05Z,COLL-7445,MULE1-7446,242385.01,transfer,zone_c,19.0314,72.9095,TRAIN-0597,fake_payment_gateway,distribution,fp_4204e76b31
TXN-006650,2026-08-22T16:08:07Z,COLL-7445,MULE1-7447,441472.0,transfer,zone_c,19.0625,72.9019,TRAIN-0597,fake_payment_gateway,distribution,fp_4a411197b3
TXN-006651,2026-08-22T16:14:09Z,COLL-7445,MULE1-7448,175387.04,transfer,zone_c,19.0746,72.8877,TRAIN-0597,fake_payment_gateway,distribution,fp_179760c406
TXN-006652,2026-08-22T16:19:14Z,MULE1-7446,MULE2-7449,242385.01,transfer,zone_c,19.0821,72.8783,TRAIN-0597,fake_payment_gateway,layering,fp_c295178136
TXN-006653,2026-08-22T16:24:11Z,MULE1-7447,MULE2-7450,170988.58,transfer,zone_c,19.0742,72.867,TRAIN-0597,fake_payment_gateway,layering,fp_73d5fa0dc3
TXN-006654,2026-08-22T16:29:34Z,MULE1-7447,MULE2-7451,270483.42,transfer,zone_c,19.047,72.8861,TRAIN-0597,fake_payment_gateway,layering,fp_73d5fa0dc3
TXN-006655,2026-08-22T16:36:38Z,MULE1-7448,MULE2-7452,60861.28,transfer,zone_c,19.0997,72.8296,TRAIN-0597,fake_payment_gateway,layering,fp_aff20fd2e3
TXN-006656,2026-08-22T16:41:28Z,MULE1-7448,MULE2-7453,114525.76,transfer,zone_c,19.1245,72.88,TRAIN-0597,fake_payment_gateway,layering,fp_aff20fd2e3
TXN-006657,2026-08-22T18:08:51Z,VICTIM-7454,COLL-7457,292633.22,transfer,zone_c,19.1096,72.8395,TRAIN-0598,fake_payment_gateway,collection,fp_19a3294756
TXN-006658,2026-08-22T18:09:55Z,VICTIM-7455,COLL-7457,228645.17,transfer,zone_c,19.0727,72.8447,TRAIN-0598,fake_payment_gateway,collection,fp_66605d637b
TXN-006659,2026-08-22T18:10:25Z,VICTIM-7456,COLL-7457,88990.78,transfer,zone_c,19.0743,72.8566,TRAIN-0598,fake_payment_gateway,collection,fp_1980476bb9
TXN-006660,2026-08-22T22:36:22Z,VICTIM-7458,COLL-7461,215907.32,transfer,zone_b,22.59,88.3626,TRAIN-0599,fake_payment_gateway,collection,fp_5f80ea0c59
TXN-006661,2026-08-22T22:38:08Z,VICTIM-7459,COLL-7461,113397.99,transfer,zone_b,22.552,88.3417,TRAIN-0599,fake_payment_gateway,collection,fp_c39a2dcf90
TXN-006662,2026-08-22T22:41:21Z,VICTIM-7460,COLL-7461,163083.26,transfer,zone_b,22.5603,88.3144,TRAIN-0599,fake_payment_gateway,collection,fp_f5464e096d
TXN-006663,2026-08-22T21:13:48Z,VICTIM-7462,COLL-7466,6689.79,transfer,zone_c,19.0841,72.9051,TRAIN-0600,fake_payment_gateway,emerging,fp_7b5ccb631a
TXN-006664,2026-08-22T21:16:47Z,VICTIM-7463,COLL-7466,35272.45,transfer,zone_c,19.0656,72.9051,TRAIN-0600,fake_payment_gateway,emerging,fp_2a70a9db45
TXN-006665,2026-08-22T13:19:09Z,VICTIM-7467,COLL-7473,133932.57,transfer,zone_a,28.6525,77.1747,TRAIN-0601,fake_payment_gateway,collection,fp_c410e748db
