case_id,total_volume,tx_count,max_amount,min_amount,mean_amount,std_amount,velocity_tx_per_min,time_span_sec,min_inter_arrival_sec,mean_inter_arrival_sec,std_inter_arrival_sec,rapid_tx_count,burst_ratio,num_nodes,num_edges,max_fan_in,max_fan_out,mean_fan_in,mean_fan_out,sources_only_count,sinks_only_count,convergence_ratio,max_betweenness,mean_betweenness,hop_depth,zone_a_frac,zone_b_frac,zone_c_frac,num_zones_active,ft_investment_scam,ft_digital_arrest,ft_fake_payment_gateway,ft_legitimate_business,account_reuse_ratio,amount_cv,max_to_mean_amount_ratio,recurring_amount_ratio,distinct_device_count,device_consistency_ratio,business_hours_ratio,hour_of_day_std,max_zone_distance_km,current_state,network_risk,predicted_next_action,intervention_priority,potential_exposure_inr,fraud_type,is_fraud,primary_zone
TRAIN-1654,4916558.25,7,942906.86,265545.94,702365.4642857143,221588.68729609755,1.0268948655256724,409.0,16.0,68.16666666666667,103.18413960811353,5,0.8333333333333334,8,7,2,2,0.875,0.875,2,3,0.0,0.23809523809523808,0.05654761904761904,3,0.2857142857142857,0.7142857142857143,0.0,2,0,1,0,0,1.4,0.315,1.342,0.286,6,0.167,1.0,0.0,1303.8,layering,0.7,external_transfer,MEDIUM,1638853.0,digital_arrest,1,zone_b
TRAIN-1655,1078233.25,2,851361.29,226871.96,539116.625,441580.6400216437,1.3333333333333333,90.0,90.0,90.0,0.0,0,0.0,3,2,2,1,0.6666666666666666,0.6666666666666666,2,1,0.0,0.0,0.0,1,1.0,0.0,0.0,1,0,1,0,0,1.0,0.819,1.579,0.5,2,0.0,1.0,0.707,0.0,collection,0.44,other,LOW,1078233.0,digital_arrest,1,zone_a
TRAIN-1656,7201415.500000001,12,1185884.9,254398.2,600117.9583333334,307532.0869728666,1.4634146341463417,492.0,11.0,44.72727272727273,68.69947730382074,9,0.8181818181818182,12,12,2,2,1.0,1.0,2,2,0.0,0.16363636363636364,0.05227272727272727,5,0.75,0.0,0.25,2,0,1,0,0,1.2,0.512,1.976,0.25,11,0.091,0.0,0.0,1148.1,cashout_prep,0.99,cashout,HIGH,1440283.0,digital_arrest,1,zone_a
TRAIN-1657,2237261.51,8,745753.83,80105.71,279657.68875,216398.01604960393,2.0,240.0,13.0,34.285714285714285,13.400426432447162,7,1.0,9,8,1,3,0.8888888888888888,0.8888888888888888,1,5,0.0,0.125,0.03373015873015873,3,0.0,1.0,0.0,1,0,1,0,0,2.0,0.774,2.667,0.375,8,0.0,1.0,0.463,0.0,layering,0.68,external_transfer,MEDIUM,745754.0,digital_arrest,1,zone_b
TRAIN-1658,1075803.3900000001,5,358601.13,162761.77,215160.678,81873.50158577482,2.290076335877863,131.0,29.0,32.75,3.774917217635375,4,1.0,6,5,1,2,0.8333333333333334,0.8333333333333334,1,2,0.0,0.2,0.06666666666666667,3,1.0,0.0,0.0,1,0,1,0,0,1.25,0.381,1.667,0.4,4,0.25,1.0,0.0,0.0,layering,0.68,further_layering,MEDIUM,358601.0,digital_arrest,1,zone_a
TRAIN-1659,629999.61,5,209999.87,103731.36,125999.92199999999,46974.53089208524,2.586206896551724,116.0,10.0,29.0,22.67156809750927,4,1.0,6,5,1,2,0.8333333333333334,0.8333333333333334,1,2,0.0,0.2,0.06666666666666667,3,1.0,0.0,0.0,1,0,1,0,0,1.25,0.373,1.667,0.8,4,0.25,0.0,0.0,0.0,layering,0.77,external_transfer,HIGH,210000.0,digital_arrest,1,zone_a
TRAIN-1660,1805843.76,7,601947.92,87060.63,257977.68,180150.15344913033,1.8340611353711789,229.0,22.0,38.166666666666664,16.714265364252977,6,1.0,8,7,1,3,0.875,0.875,1,4,0.0,0.14285714285714285,0.041666666666666664,3,0.8571428571428571,0.14285714285714285,0.0,2,0,1,0,0,1.75,0.698,2.333,0.286,5,0.333,0.0,0.0,1303.8,layering,0.73,further_layering,MEDIUM,601948.0,digital_arrest,1,zone_a
TRAIN-1661,2456090.56,8,394581.83,219440.81,307011.32,93375.67985224725,1.2339331619537275,389.0,11.0,55.57142857142857,32.98917571394767,6,0.8571428571428571,8,8,2,2,1.0,1.0,2,1,0.0,0.23809523809523808,0.07142857142857142,4,0.75,0.25,0.0,2,0,1,0,0,1.143,0.304,1.285,0.5,8,0.0,0.0,0.0,1303.8,consolidation,0.8,cashout,HIGH,614023.0,digital_arrest,1,zone_a
TRAIN-1662,2846949.15,8,948983.05,104995.07,355868.64375,278446.95579407696,2.2018348623853212,218.0,18.0,31.142857142857142,13.171036044145898,7,1.0,9,8,1,3,0.8888888888888888,0.8888888888888888,1,5,0.0,0.125,0.03373015873015873,3,0.0,0.125,0.875,2,0,1,0,0,2.0,0.782,2.667,0.125,6,0.286,1.0,0.0,1654.8,layering,0.59,further_layering,MEDIUM,948983.0,digital_arrest,1,zone_c
TRAIN-1663,3041228.0100000002,14,608245.6,99918.61,217230.57214285716,134770.75540658043,1.2481426448736999,673.0,17.0,51.76923076923077,42.650036823262425,11,0.8461538461538461,12,14,4,3,1.1666666666666667,1.1666666666666667,2,1,0.08333333333333333,0.16363636363636364,0.04393939393939394,5,0.14285714285714285,0.0,0.8571428571428571,2,0,1,0,0,1.273,0.62,2.8,0.286,11,0.231,1.0,0.0,1148.1,cashout_prep,0.99,cashout,HIGH,608246.0,digital_arrest,1,zone_c
TRAIN-1664,481942.05,6,160647.35,38792.63,80323.675,43970.38187424201,1.7560975609756098,205.0,14.0,41.0,18.934096228761486,5,1.0,7,6,1,2,0.8571428571428571,0.8571428571428571,1,3,0.0,0.16666666666666666,0.05238095238095238,3,0.5,0.5,0.0,2,0,1,0,0,1.5,0.547,2.0,0.5,5,0.2,0.0,0.0,1303.8,layering,0.66,further_layering,MEDIUM,160647.0,digital_arrest,1,zone_a
TRAIN-1665,6354157.140000001,13,1270831.43,253423.7,488781.3184615385,301422.698306644,1.471698113207547,530.0,10.0,44.166666666666664,24.899190689050457,10,0.8333333333333334,11,13,4,2,1.1818181818181819,1.1818181818181819,2,1,0.09090909090909091,0.17777777777777778,0.05353535353535354,5,1.0,0.0,0.0,1,0,1,0,0,1.3,0.617,2.6,0.231,12,0.083,0.0,0.277,0.0,cashout_prep,0.96,cashout,HIGH,1270831.0,digital_arrest,1,zone_a
TRAIN-1666,8921181.610000001,15,974708.52,397981.64,594745.4406666667,221910.90590030502,1.8218623481781377,494.0,8.0,35.285714285714285,21.312432527043462,13,0.9285714285714286,15,15,2,2,1.0,1.0,2,3,0.0,0.13186813186813187,0.03553113553113554,5,0.0,1.0,0.0,1,0,1,0,0,1.25,0.373,1.639,0.333,13,0.143,1.0,0.0,0.0,cashout_prep,0.99,cashout,HIGH,1784236.0,digital_arrest,1,zone_b
TRAIN-1667,2510826.8200000003,5,910518.9,259947.3,502165.36400000006,266698.6500963813,1.973684210526316,152.0,32.0,38.0,4.0,4,1.0,6,5,2,3,0.8333333333333334,0.8333333333333334,2,3,0.0,0.30000000000000004,0.05000000000000001,2,0.0,0.0,1.0,1,0,1,0,0,1.667,0.531,1.813,0.2,4,0.25,1.0,0.0,0.0,distribution,0.48,external_transfer,LOW,1255413.0,digital_arrest,1,zone_c
TRAIN-1668,5193409.8,20,1038681.96,88516.29,259670.49,227532.8882689493,1.4101057579318448,851.0,19.0,44.78947368421053,33.4474362866879,17,0.8947368421052632,15,20,7,3,1.3333333333333333,1.3333333333333333,2,1,0.06666666666666667,0.13186813186813187,0.027838827838827847,5,0.1,0.9,0.0,2,0,1,0,0,1.429,0.876,4.0,0.3,18,0.105,0.0,0.0,1303.8,cashout_prep,0.98,cashout,HIGH,1038682.0,digital_arrest,1,zone_b
TRAIN-1669,262705.33,1,262705.33,262705.33,262705.33,0.0,60.0,1.0,0.0,0.0,0.0,0,0.0,2,1,1,1,0.5,0.5,1,1,0.0,0.0,0.0,1,1.0,0.0,0.0,1,0,1,0,0,1.0,0.0,1.0,0.5,1,1.0,0.0,0.0,0.0,collection,0.4,other,LOW,262705.0,digital_arrest,1,zone_a
TRAIN-1670,5923936.98,21,925359.56,104145.76,282092.23714285716,216311.1328869119,1.1382113821138211,1107.0,13.0,55.35,59.85708857463399,18,0.9,17,21,4,3,1.2352941176470589,1.2352941176470589,2,2,0.11764705882352941,0.11666666666666667,0.024019607843137253,5,0.8571428571428571,0.0,0.14285714285714285,2,0,1,0,0,1.4,0.767,3.28,0.286,19,0.1,1.0,0.436,1148.1,cashout_prep,0.9,cashout,HIGH,1184787.0,digital_arrest,1,zone_a
TRAIN-1671,4106774.91,7,845253.16,402903.02,586682.13,160778.16335258674,1.7647058823529411,238.0,11.0,39.666666666666664,41.77399510062052,5,0.8333333333333334,8,7,2,2,0.875,0.875,2,3,0.0,0.23809523809523808,0.05654761904761904,3,0.7142857142857143,0.2857142857142857,0.0,2,0,1,0,0,1.4,0.274,1.441,0.286,6,0.167,0.0,0.0,1303.8,layering,0.67,external_transfer,MEDIUM,1368925.0,digital_arrest,1,zone_a
TRAIN-1672,1803537.7600000002,18,360707.54,34121.29,100196.54222222224,81230.24634981607,1.5766423357664234,685.0,22.0,40.294117647058826,13.531281840065786,16,0.9411764705882353,16,18,3,3,1.125,1.125,1,3,0.0625,0.06666666666666668,0.022916666666666665,5,0.8888888888888888,0.1111111111111111,0.0,2,0,1,0,0,1.385,0.811,3.6,0.167,18,0.0,1.0,0.0,1303.8,cashout_prep,0.99,cashout,HIGH,360708.0,digital_arrest,1,zone_a
TRAIN-1673,1681355.35,12,336271.07,46470.27,140112.94583333333,101696.50352710643,1.7733990147783252,406.0,11.0,36.90909090909091,15.016354720467584,11,1.0,10,12,4,3,1.2,1.2,1,1,0.1,0.125,0.05,5,0.08333333333333333,0.0,0.9166666666666666,2,0,1,0,0,1.333,0.726,2.4,0.25,11,0.091,1.0,0.0,1148.1,cashout_prep,0.99,cashout,HIGH,336271.0,digital_arrest,1,zone_c
TRAIN-1674,8159694.2,17,1071137.88,223018.87,479982.0117647059,250919.11031796545,1.4325842696629212,712.0,14.0,44.5,29.98221695160872,13,0.8125,15,17,3,3,1.1333333333333333,1.1333333333333333,2,2,0.06666666666666667,0.13186813186813187,0.031501831501831494,5,0.0,0.23529411764705882,0.7647058823529411,2,0,1,0,0,1.308,0.523,2.232,0.176,15,0.125,0.0,0.0,1654.8,cashout_prep,0.83,cashout,HIGH,1631939.0,digital_arrest,1,zone_c
TRAIN-1675,2281459.41,13,352162.9,83751.85,175496.8776923077,86261.7656201034,2.0207253886010363,386.0,11.0,32.166666666666664,15.648603384289215,12,1.0,13,13,2,3,1.0,1.0,2,3,0.0,0.15151515151515152,0.031468531468531465,4,0.0,0.15384615384615385,0.8461538461538461,2,0,1,0,0,1.3,0.492,2.007,0.385,10,0.25,0.0,0.0,1654.8,consolidation,0.88,cashout,HIGH,570365.0,digital_arrest,1,zone_c
TRAIN-1676,2985715.7600000002,7,995238.59,83175.43,426530.8228571429,342981.8519880239,1.7142857142857144,245.0,31.0,40.833333333333336,9.064583093924764,6,1.0,8,7,1,3,0.875,0.875,1,4,0.0,0.14285714285714285,0.041666666666666664,3,1.0,0.0,0.0,1,0,1,0,0,1.75,0.804,2.333,0.286,5,0.333,0.0,0.0,0.0,layering,0.73,further_layering,MEDIUM,995239.0,digital_arrest,1,zone_a
TRAIN-1677,808504.75,1,808504.75,808504.75,808504.75,0.0,60.0,1.0,0.0,0.0,0.0,0,0.0,2,1,1,1,0.5,0.5,1,1,0.0,0.0,0.0,1,0.0,1.0,0.0,1,0,1,0,0,1.0,0.0,1.0,0.5,1,1.0,1.0,0.0,0.0,collection,0.53,other,MEDIUM,808505.0,digital_arrest,1,zone_b
TRAIN-1678,2795916.63,8,747456.9,106839.35,349489.57875,245583.3983079458,0.9448818897637795,508.0,26.0,72.57142857142857,82.56080010686497,6,0.8571428571428571,9,8,2,3,0.8888888888888888,0.8888888888888888,2,4,0.0,0.21428571428571427,0.047619047619047616,3,0.75,0.25,0.0,2,0,1,0,0,1.6,0.703,2.139,0.25,6,0.286,1.0,0.463,1303.8,layering,0.78,further_layering,HIGH,931972.0,digital_arrest,1,zone_a
TRAIN-1679,2385384.55,4,814753.15,377939.12,596346.1375,182784.97321497436,2.5,96.0,18.0,32.0,12.12435565298214,3,1.0,5,4,2,2,0.8,0.8,2,2,0.0,0.3333333333333333,0.06666666666666667,2,0.75,0.25,0.0,2,0,1,0,0,1.333,0.307,1.366,0.25,4,0.0,1.0,0.0,1303.8,distribution,0.61,further_layering,MEDIUM,1192692.0,digital_arrest,1,zone_a
TRAIN-1680,550788.7300000001,13,137697.19,17685.9,42368.36384615385,34256.19413776374,2.096774193548387,372.0,12.0,31.0,14.535223674671377,12,1.0,10,13,5,3,1.3,1.3,1,1,0.1,0.1111111111111111,0.033333333333333326,4,0.0,0.15384615384615385,0.8461538461538461,2,0,1,0,0,1.444,0.809,3.25,0.308,11,0.167,1.0,0.0,1654.8,consolidation,0.72,cashout,MEDIUM,137697.0,digital_arrest,1,zone_c
TRAIN-1681,4052978.77,11,836870.1,100402.68,368452.6154545455,239731.58298622834,1.1458333333333335,576.0,19.0,57.6,67.69572446699357,9,0.9,12,11,2,3,0.9166666666666666,0.9166666666666666,2,6,0.0,0.16363636363636364,0.02727272727272727,3,0.8181818181818182,0.0,0.18181818181818182,2,0,1,0,0,1.833,0.651,2.271,0.182,10,0.1,0.0,0.0,1148.1,layering,0.63,further_layering,MEDIUM,1350993.0,digital_arrest,1,zone_a
TRAIN-1682,9101070.040000001,17,1686947.94,130826.76,535357.0611764706,404948.2373463137,1.5765069551777435,647.0,15.0,40.4375,22.432026955523508,15,0.9375,15,17,4,3,1.1333333333333333,1.1333333333333333,2,2,0.06666666666666667,0.13186813186813187,0.03150183150183151,5,0.0,1.0,0.0,1,0,1,0,0,1.308,0.756,3.151,0.294,17,0.0,1.0,0.47,0.0,cashout_prep,0.89,cashout,HIGH,1820214.0,digital_arrest,1,zone_b
TRAIN-1683,2661709.52,8,537904.79,127522.59,332713.69,173525.33066837632,1.3793103448275863,348.0,14.0,49.714285714285715,42.42135580779365,6,0.8571428571428571,9,8,2,2,0.8888888888888888,0.8888888888888888,2,2,0.0,0.21428571428571427,0.06349206349206349,4,0.0,0.125,0.875,2,0,1,0,0,1.143,0.522,1.617,0.375,8,0.0,1.0,0.0,1654.8,consolidation,0.88,cashout,HIGH,665427.0,digital_arrest,1,zone_c
TRAIN-1684,3623915.099999999,11,724783.02,171139.53,329446.8272727272,187829.23147051022,1.4410480349344978,458.0,19.0,45.8,14.619621518128755,9,0.9,11,11,2,2,1.0,1.0,1,2,0.0,0.11111111111111112,0.04747474747474747,5,1.0,0.0,0.0,1,0,1,0,0,1.222,0.57,2.2,0.273,10,0.1,1.0,0.0,0.0,cashout_prep,0.85,cashout,HIGH,724783.0,digital_arrest,1,zone_a
TRAIN-1685,411628.17,1,411628.17,411628.17,411628.17,0.0,60.0,1.0,0.0,0.0,0.0,0,0.0,2,1,1,1,0.5,0.5,1,1,0.0,0.0,0.0,1,1.0,0.0,0.0,1,0,1,0,0,1.0,0.0,1.0,0.5,1,1.0,0.0,0.0,0.0,collection,0.37,other,LOW,411628.0,digital_arrest,1,zone_a
TRAIN-1686,6630892.3,12,880500.13,220504.77,552574.3583333333,245400.80141521635,1.6035634743875278,449.0,11.0,40.81818181818182,22.453588496354794,10,0.9090909090909091,12,12,2,2,1.0,1.0,2,2,0.0,0.16363636363636364,0.049999999999999996,5,0.0,1.0,0.0,1,0,1,0,0,1.2,0.444,1.593,0.333,12,0.0,1.0,0.0,0.0,cashout_prep,0.95,cashout,HIGH,1326178.0,digital_arrest,1,zone_b
TRAIN-1687,6605409.6,15,1321081.92,198047.96,440360.63999999996,317223.6517197003,1.6574585635359114,543.0,12.0,38.785714285714285,20.576979562416053,13,0.9285714285714286,12,15,5,3,1.25,1.25,2,1,0.08333333333333333,0.16363636363636364,0.0446969696969697,5,0.13333333333333333,0.8666666666666667,0.0,2,0,1,0,0,1.364,0.72,3.0,0.4,15,0.0,0.0,0.0,1303.8,cashout_prep,0.98,cashout,HIGH,1321082.0,digital_arrest,1,zone_b
TRAIN-1688,1061242.76,7,353747.58,61020.9,151606.10857142857,106868.87000084456,2.1105527638190953,199.0,17.0,33.166666666666664,13.977362650609972,6,1.0,8,7,1,3,0.875,0.875,1,4,0.0,0.14285714285714285,0.041666666666666664,3,0.2857142857142857,0.7142857142857143,0.0,2,0,1,0,0,1.75,0.705,2.333,0.429,6,0.167,1.0,0.0,1303.8,layering,0.64,further_layering,MEDIUM,353748.0,digital_arrest,1,zone_b
TRAIN-1689,4839478.720000001,10,878412.0,234428.54,483947.8720000001,214455.36334018834,1.2048192771084336,498.0,30.0,55.333333333333336,33.92270625996694,8,0.8888888888888888,9,10,3,2,1.1111111111111112,1.1111111111111112,2,1,0.1111111111111111,0.21428571428571427,0.05753968253968253,4,0.8,0.2,0.0,2,0,1,0,0,1.25,0.443,1.815,0.3,9,0.111,0.0,0.516,1303.8,consolidation,0.76,cashout,HIGH,1209870.0,digital_arrest,1,zone_a
TRAIN-1690,3561926.3699999996,17,545282.53,91680.07,209525.0805882353,128388.3808358798,1.6478190630048466,619.0,13.0,38.6875,31.911792491177927,15,0.9375,15,17,4,3,1.1333333333333333,1.1333333333333333,2,3,0.06666666666666667,0.13186813186813187,0.02380952380952381,4,0.7647058823529411,0.0,0.23529411764705882,2,0,1,0,0,1.417,0.613,2.602,0.235,14,0.188,1.0,0.0,1148.1,consolidation,0.84,cashout,HIGH,890482.0,digital_arrest,1,zone_a
TRAIN-1691,1779228.5,3,889614.25,349218.7,593076.1666666666,274022.3953333666,1.5254237288135595,118.0,59.0,59.0,0.0,2,1.0,4,3,1,2,0.75,0.75,1,2,0.0,0.3333333333333333,0.08333333333333333,2,0.0,0.0,1.0,1,0,1,0,0,1.5,0.462,1.5,0.333,3,0.0,1.0,0.0,0.0,distribution,0.48,further_layering,LOW,889614.0,digital_arrest,1,zone_c
TRAIN-1692,1126065.21,7,375355.07,39078.17,160866.45857142858,112791.61503890873,2.413793103448276,174.0,13.0,29.0,17.1697408250678,6,1.0,8,7,1,3,0.875,0.875,1,4,0.0,0.14285714285714285,0.041666666666666664,3,0.0,0.2857142857142857,0.7142857142857143,2,0,1,0,0,1.75,0.701,2.333,0.286,6,0.167,1.0,0.0,1654.8,layering,0.6,further_layering,MEDIUM,375355.0,digital_arrest,1,zone_c
TRAIN-1693,4001959.3500000006,8,895359.47,139034.31,500244.91875000007,332112.036122119,1.5434083601286173,311.0,37.0,44.42857142857143,7.457817885886436,7,1.0,9,8,2,3,0.8888888888888888,0.8888888888888888,2,4,0.0,0.21428571428571427,0.047619047619047616,3,1.0,0.0,0.0,1,0,1,0,0,1.6,0.664,1.79,0.375,8,0.0,1.0,0.0,0.0,layering,0.72,further_layering,MEDIUM,1333986.0,digital_arrest,1,zone_a
TRAIN-1694,640694.57,1,640694.57,640694.57,640694.57,0.0,60.0,1.0,0.0,0.0,0.0,0,0.0,2,1,1,1,0.5,0.5,1,1,0.0,0.0,0.0,1,1.0,0.0,0.0,1,0,1,0,0,1.0,0.0,1.0,0.5,1,1.0,1.0,0.0,0.0,collection,0.48,other,LOW,640695.0,digital_arrest,1,zone_a
TRAIN-1695,4329696.1899999995,10,829776.1,96946.07,432969.61899999995,212901.67048302092,1.5424164524421593,389.0,12.0,43.22222222222222,59.048238284003396,8,0.8888888888888888,11,10,2,3,0.9090909090909091,0.9090909090909091,2,5,0.0,0.17777777777777778,0.031313131313131314,3,0.8,0.0,0.2,2,0,1,0,0,1.667,0.492,1.916,0.3,10,0.0,0.0,0.0,1148.1,layering,0.62,external_transfer,MEDIUM,1443232.0,digital_arrest,1,zone_a
TRAIN-1696,830459.3600000001,2,531544.93,298914.43,415229.68000000005,164494.6040608172,0.6,200.0,200.0,200.0,0.0,0,0.0,3,2,2,1,0.6666666666666666,0.6666666666666666,2,1,0.0,0.0,0.0,1,0.0,0.0,1.0,1,0,1,0,0,1.0,0.396,1.28,0.5,2,0.0,0.0,0.0,0.0,collection,0.4,other,LOW,830459.0,digital_arrest,1,zone_c
TRAIN-1697,230542.03,1,230542.03,230542.03,230542.03,0.0,60.0,1.0,0.0,0.0,0.0,0,0.0,2,1,1,1,0.5,0.5,1,1,0.0,0.0,0.0,1,0.0,1.0,0.0,1,0,1,0,0,1.0,0.0,1.0,0.5,1,1.0,0.0,0.0,0.0,emerging,0.4,other,LOW,580571.0,digital_arrest,1,zone_a
TRAIN-1698,277470.09,1,277470.09,277470.09,277470.09,0.0,60.0,1.0,0.0,0.0,0.0,0,0.0,2,1,1,1,0.5,0.5,1,1,0.0,0.0,0.0,1,0.0,1.0,0.0,1,0,1,0,0,1.0,0.0,1.0,0.5,1,1.0,0.0,0.0,0.0,collection,0.39,other,LOW,277470.0,digital_arrest,1,zone_a
TRAIN-1699,3546892.29,13,709378.45,132034.64,272837.86846153846,168139.8256601824,2.119565217391304,368.0,10.0,30.666666666666668,16.37810807884794,12,1.0,12,13,3,2,1.0833333333333333,1.0833333333333333,1,2,0.08333333333333333,0.09090909090909091,0.038636363636363635,5,0.0,1.0,0.0,1,0,1,0,0,1.3,0.616,2.6,0.308,12,0.083,0.0,0.0,0.0,cashout_prep,0.99,cashout,HIGH,709378.0,digital_arrest,1,zone_b
TRAIN-1700,2702208.46,12,721693.32,41435.23,225184.03833333333,191214.30686826367,1.4007782101167316,514.0,14.0,46.72727272727273,19.667693861207567,10,0.9090909090909091,13,12,2,3,0.9230769230769231,0.9230769230769231,2,7,0.0,0.15151515151515152,0.023892773892773892,3,0.6666666666666666,0.0,0.3333333333333333,2,0,1,0,0,2.0,0.849,3.205,0.25,8,0.364,0.0,0.492,1148.1,layering,0.71,further_layering,MEDIUM,900736.0,digital_arrest,1,zone_a
TRAIN-1701,6073773.8,28,1214754.76,29094.81,216920.49285714285,217411.79385239768,0.2648171500630517,6344.0,51.0,234.96296296296296,160.90954971934758,1,0.037037037037037035,22,28,8,4,1.2727272727272727,1.2727272727272727,7,1,0.09090909090909091,0.23333333333333336,0.02402597402597403,5,0.0,1.0,0.0,1,0,0,1,0,1.333,1.002,5.6,0.143,25,0.111,0.0,0.488,0.0,cashout_prep,0.85,cashout,HIGH,1214755.0,fake_payment_gateway,1,zone_b
TRAIN-1702,1447374.89,7,417685.55,45969.4,206767.8414285714,129576.69450690859,0.22653721682847897,1854.0,16.0,309.0,209.91236266594686,1,0.16666666666666666,8,7,5,2,0.875,0.875,5,2,0.125,0.23809523809523808,0.02976190476190476,2,0.2857142857142857,0.7142857142857143,0.0,2,0,0,1,0,1.167,0.627,2.02,0.143,6,0.167,0.0,0.378,1303.8,distribution,0.43,external_transfer,LOW,723687.0,fake_payment_gateway,1,zone_a
TRAIN-1703,3251765.91,13,741719.32,29992.79,250135.83923076926,206248.76813336826,0.3239202657807309,2408.0,40.0,200.66666666666666,114.82899011006312,2,0.16666666666666666,14,13,10,3,0.9285714285714286,0.9285714285714286,10,3,0.07142857142857142,0.1923076923076923,0.013736263736263734,2,0.0,0.0,1.0,1,0,0,1,0,1.182,0.825,2.965,0.231,12,0.083,1.0,0.48,0.0,distribution,0.44,further_layering,LOW,1625883.0,fake_payment_gateway,1,zone_c
TRAIN-1704,2611390.54,14,378385.27,16596.06,186527.89571428573,122031.04793586841,0.2599009900990099,3232.0,1.0,248.6153846153846,208.155606242677,3,0.23076923076923078,15,14,10,4,0.9333333333333333,0.9333333333333333,10,4,0.06666666666666667,0.2197802197802198,0.014652014652014654,2,0.0,0.5714285714285714,0.42857142857142855,2,0,0,1,0,1.273,0.654,2.029,0.214,12,0.154,1.0,0.514,1654.8,distribution,0.37,further_layering,LOW,1305695.0,fake_payment_gateway,1,zone_c
TRAIN-1705,1722126.53,11,259866.97,94388.71,156556.95727272728,51526.93709754309,0.28795811518324604,2292.0,50.0,229.2,109.1388514182227,1,0.1,12,11,6,5,0.9166666666666666,0.9166666666666666,6,5,0.08333333333333333,0.2727272727272727,0.022727272727272724,2,0.0,0.6363636363636364,0.36363636363636365,2,0,0,1,0,1.571,0.329,1.66,0.182,7,0.4,1.0,0.522,1654.8,distribution,0.46,external_transfer,LOW,861063.0,fake_payment_gateway,1,zone_b
TRAIN-1706,1186365.97,7,269282.55,72230.5,169480.85285714286,79088.48117206886,0.37803780378037805,1111.0,120.0,185.16666666666666,59.05054332236636,0,0.0,8,7,7,1,0.875,0.875,7,1,0.125,0.0,0.0,1,0.7142857142857143,0.0,0.2857142857142857,2,0,0,1,0,1.0,0.467,1.589,0.286,7,0.0,1.0,0.378,1148.1,collection,0.3,other,LOW,1186366.0,fake_payment_gateway,1,zone_c
TRAIN-1707,3535762.33,26,281005.49,49050.36,135990.85884615386,79911.21302616489,0.2554027504911591,6108.0,18.0,244.32,182.3071401051899,1,0.04,27,26,8,5,0.9629629629629629,0.9629629629629629,8,13,0.037037037037037035,0.22153846153846155,0.014871794871794871,3,0.19230769230769232,0.0,0.8076923076923077,2,0,0,1,0,1.857,0.588,2.066,0.154,17,0.36,0.0,0.744,1148.1,layering,0.6,further_layering,MEDIUM,1178587.0,fake_payment_gateway,1,zone_c
TRAIN-1708,1548147.9700000002,8,249451.0,93348.64,193518.49625000003,53123.50107518408,0.5734767025089607,837.0,2.0,119.57142857142857,83.05993246416939,2,0.2857142857142857,9,8,8,1,0.8888888888888888,0.8888888888888888,8,1,0.1111111111111111,0.0,0.0,1,0.0,1.0,0.0,1,0,0,1,0,1.0,0.275,1.289,0.375,8,0.0,0.0,0.0,0.0,collection,0.39,other,LOW,1548148.0,fake_payment_gateway,1,zone_b
TRAIN-1709,3290665.44,12,560908.33,37784.24,274222.12,183224.56878310745,0.21964612568639413,3278.0,104.0,298.0,131.7315451970408,0,0.0,13,12,6,3,0.9230769230769231,0.9230769230769231,6,4,0.07692307692307693,0.2727272727272727,0.037296037296037296,3,0.5,0.5,0.0,2,0,0,1,0,1.333,0.668,2.045,0.167,9,0.273,0.917,0.289,1303.8,layering,0.64,further_layering,MEDIUM,1096888.0,fake_payment_gateway,1,zone_b
TRAIN-1710,3305597.8700000006,15,767271.18,13039.64,220373.19133333338,235699.21732769502,0.25041736227045075,3594.0,16.0,256.7142857142857,199.188904761836,3,0.21428571428571427,16,15,10,2,0.9375,0.9375,10,3,0.0625,0.2380952380952381,0.024702380952380955,3,0.4666666666666667,0.5333333333333333,0.0,2,0,0,1,0,1.154,1.07,3.482,0.133,14,0.071,1.0,0.458,1303.8,layering,0.57,external_transfer,MEDIUM,1101866.0,fake_payment_gateway,1,zone_b
TRAIN-1711,1050312.27,6,276092.17,78191.77,175052.045,83590.29277789514,0.40586245772266066,887.0,40.0,177.4,113.76862484885716,1,0.2,7,6,6,1,0.8571428571428571,0.8571428571428571,6,1,0.14285714285714285,0.0,0.0,1,0.0,1.0,0.0,1,0,0,1,0,1.0,0.478,1.577,0.167,6,0.0,1.0,0.0,0.0,collection,0.37,other,LOW,1050312.0,fake_payment_gateway,1,zone_b
TRAIN-1712,1212457.37,8,268491.24,45482.76,151557.17125,72813.58075366679,0.4682926829268293,1025.0,46.0,146.42857142857142,64.84303391744596,1,0.14285714285714285,9,8,8,1,0.8888888888888888,0.8888888888888888,8,1,0.1111111111111111,0.0,0.0,1,0.0,0.5,0.5,2,0,0,1,0,1.0,0.48,1.772,0.25,8,0.0,1.0,0.0,1654.8,collection,0.32,other,LOW,1212457.0,fake_payment_gateway,1,zone_b
